pool,r2,r2_adj,horizon,run_type,split_type,target_variable
3000,0.11240631653313478,0.0699213517305312,110,reduced_multicollinearity,test,cum_volume_base
3000,0.1052628443135361,0.05991554207601542,120,reduced_multicollinearity,test,cum_volume_base
3000,0.1418143744617477,0.09611209376163557,130,reduced_multicollinearity,test,cum_volume_base
3000,0.1449977627060117,0.09710885774090053,140,reduced_multicollinearity,test,cum_volume_base
3000,0.16479409995274194,0.11555293577762024,150,reduced_multicollinearity,test,cum_volume_base
3000,0.18095094755425806,0.13000531271313534,160,reduced_multicollinearity,test,cum_volume_base
3000,0.048533219991672684,-0.013312120708868513,170,reduced_multicollinearity,test,cum_volume_base
3000,0.16949042029665495,0.11287460825009141,180,reduced_multicollinearity,test,cum_volume_base
3000,0.14642510301115333,0.08467503919349725,190,reduced_multicollinearity,test,cum_volume_base
3000,0.07450474111758668,0.004106066126073204,200,reduced_multicollinearity,test,cum_volume_base
3000,0.03398912639088871,-0.04281907762696113,210,reduced_multicollinearity,test,cum_volume_base
3000,0.06925024327669509,-0.008064433000640104,220,reduced_multicollinearity,test,cum_volume_base
3000,0.12056787548385683,0.04471730268746876,230,reduced_multicollinearity,test,cum_volume_base
3000,0.06337265409119859,-0.021236083197345313,240,reduced_multicollinearity,test,cum_volume_base
3000,0.010480664196583379,-0.08301538931728689,250,reduced_multicollinearity,test,cum_volume_base
3000,0.04056393475542539,-0.0541184233288932,260,reduced_multicollinearity,test,cum_volume_base
3000,-0.04644460323734727,-0.1549811963584723,270,reduced_multicollinearity,test,cum_volume_base
3000,-0.4112832437071131,-0.5639102373434414,280,reduced_multicollinearity,test,cum_volume_base
3000,-0.48270543834795154,-0.6518839280360553,290,reduced_multicollinearity,test,cum_volume_base
3000,-0.4212227634349543,-0.5906334046632125,300,reduced_multicollinearity,test,cum_volume_base
3000,0.05088608586103469,0.045856460931663914,10,step-wise,train,cum_volume_500
3000,0.046877160494518934,0.04152711562443075,20,step-wise,train,cum_volume_500
3000,0.04669913333362745,0.040968195196514935,30,step-wise,train,cum_volume_500
3000,0.05247760055641504,0.04641927143091527,40,step-wise,train,cum_volume_500
3000,0.05342370150644586,0.046975632898735964,50,step-wise,train,cum_volume_500
3000,0.060473956281345595,0.05367330577269813,60,step-wise,train,cum_volume_500
3000,0.06849364059056917,0.06138031930053349,70,step-wise,train,cum_volume_500
3000,0.0744372645110877,0.06699248662266233,80,step-wise,train,cum_volume_500
3000,0.07788537191120486,0.07012595408348114,90,step-wise,train,cum_volume_500
3000,0.08841398762570063,0.08031477045616371,100,step-wise,train,cum_volume_500
3000,0.11939488597359016,0.11120792327743567,110,step-wise,train,cum_volume_500
3000,0.12404870733762177,0.11544488266694364,120,step-wise,train,cum_volume_500
3000,0.12866067461817599,0.11968577611423847,130,step-wise,train,cum_volume_500
3000,0.16427521142705134,0.15524172966730035,140,step-wise,train,cum_volume_500
3000,0.20307888807065116,0.1940327565298314,150,step-wise,train,cum_volume_500
3000,0.20155259412865853,0.1920148264817312,160,step-wise,train,cum_volume_500
3000,0.19939206210991162,0.18942007711839812,170,step-wise,train,cum_volume_500
3000,0.2003393119178285,0.1899192687848738,180,step-wise,train,cum_volume_500
3000,0.19363384196281297,0.18251965095420694,190,step-wise,train,cum_volume_500
3000,0.2550644781404275,0.24429952337224123,200,step-wise,train,cum_volume_500
3000,0.2592638094303693,0.24810494285794302,210,step-wise,train,cum_volume_500
3000,0.2634518715702927,0.2518916991509924,220,step-wise,train,cum_volume_500
3000,0.2569841138163964,0.24490355433397198,230,step-wise,train,cum_volume_500
3000,0.2603798047324603,0.24782563388115758,240,step-wise,train,cum_volume_500
3000,0.26061794753531226,0.2475348633671132,250,step-wise,train,cum_volume_500
3000,0.26271567181439875,0.24912929280995214,260,step-wise,train,cum_volume_500
3000,0.2682641705066877,0.25415610771950237,270,step-wise,train,cum_volume_500
3000,0.2695312409292532,0.25488836093508926,280,step-wise,train,cum_volume_500
3000,0.2670171721704772,0.25158116342667564,290,step-wise,train,cum_volume_500
3000,0.27139329823971076,0.25543508952182903,300,step-wise,train,cum_volume_500
3000,0.07696358881865406,0.07324147930846717,10,step-wise,train,cum_volume_3000
3000,0.06396263783133753,0.05996482706555013,20,step-wise,train,cum_volume_3000
3000,0.06357467740120695,0.05929167454131461,30,step-wise,train,cum_volume_3000
3000,0.06207031896741708,0.05750812686213171,40,step-wise,train,cum_volume_3000
3000,0.06544460643273722,0.060602038359997,50,step-wise,train,cum_volume_3000
3000,0.06546439362565615,0.060319333103432314,60,step-wise,train,cum_volume_3000
3000,0.06594188476793003,0.06051722783736273,70,step-wise,train,cum_volume_3000
3000,0.06956009064979547,0.06386889027416935,80,step-wise,train,cum_volume_3000
3000,0.06716866648300719,0.061199979937066294,90,step-wise,train,cum_volume_3000
3000,0.07127628124496906,0.06500270606445244,100,step-wise,train,cum_volume_3000
3000,0.07371309188777728,0.06716631483568655,110,step-wise,train,cum_volume_3000
3000,0.07853146383754181,0.07165162409017863,120,step-wise,train,cum_volume_3000
3000,0.08209673346585653,0.07491087348388581,130,step-wise,train,cum_volume_3000
3000,0.07679773519053812,0.0692141800258339,140,step-wise,train,cum_volume_3000
3000,0.07821341098967596,0.07026269108446555,150,step-wise,train,cum_volume_3000
3000,0.07734950229497259,0.06897604343888605,160,step-wise,train,cum_volume_3000
3000,0.07639022176504698,0.06765115822172403,170,step-wise,train,cum_volume_3000
3000,0.0763759883265609,0.0672345936913759,180,step-wise,train,cum_volume_3000
3000,0.08639351957420346,0.0768307236680559,190,step-wise,train,cum_volume_3000
3000,0.08481895317841319,0.07477719442472257,200,step-wise,train,cum_volume_3000
3000,0.08035187728339463,0.06983410032594953,210,step-wise,train,cum_volume_3000
3000,0.07217292016652514,0.061119135149893936,220,step-wise,train,cum_volume_3000
3000,0.07129942883468218,0.059839280486604654,230,step-wise,train,cum_volume_3000
3000,0.0746170076950707,0.06269772431519316,240,step-wise,train,cum_volume_3000
3000,0.07894193519746087,0.06657664899687006,250,step-wise,train,cum_volume_3000
3000,0.07857157679208235,0.06569122899204005,260,step-wise,train,cum_volume_3000
3000,0.07976165742333623,0.06630544969437138,270,step-wise,train,cum_volume_3000
3000,0.08016864887849248,0.06618681287326386,280,step-wise,train,cum_volume_3000
3000,0.07902711189196113,0.06432390812106656,290,step-wise,train,cum_volume_3000
3000,0.07667256024921616,0.06134439747862008,300,step-wise,train,cum_volume_3000
3000,0.05799733007065777,0.05300538987770964,10,step-wise,train,cum_volume_base
3000,0.04876626221451008,0.04342682212328426,20,step-wise,train,cum_volume_base
3000,0.053863469527170936,0.04817560086079764,30,step-wise,train,cum_volume_base
3000,0.058180423925133916,0.05215855728859997,40,step-wise,train,cum_volume_base
3000,0.06065716743276286,0.05425837388368535,50,step-wise,train,cum_volume_base
3000,0.06909826261760865,0.062360037463717856,60,step-wise,train,cum_volume_base
3000,0.0709103310750681,0.0638154645123686,70,step-wise,train,cum_volume_base
3000,0.07197159831574532,0.06450698803363183,80,step-wise,train,cum_volume_base
3000,0.07440056345354969,0.06661182085035033,90,step-wise,train,cum_volume_base
3000,0.08369945757632291,0.07555835002345561,100,step-wise,train,cum_volume_base
3000,0.11704065468284627,0.10883179804162439,110,step-wise,train,cum_volume_base
3000,0.12000720503935416,0.11136368366696248,120,step-wise,train,cum_volume_base
3000,0.12970914671985945,0.12074506413599613,130,step-wise,train,cum_volume_base
3000,0.1435197896751031,0.134261965264037,140,step-wise,train,cum_volume_base
3000,0.1752682613877889,0.16590644165219076,150,step-wise,train,cum_volume_base
3000,0.20711748256385443,0.19764618969345676,160,step-wise,train,cum_volume_base
3000,0.20602387495726449,0.1961344926168746,170,step-wise,train,cum_volume_base
3000,0.2092447461790507,0.19894078990284533,180,step-wise,train,cum_volume_base
3000,0.20454235229258302,0.19357845412586588,190,step-wise,train,cum_volume_base
3000,0.21180040169601339,0.2004102399780971,200,step-wise,train,cum_volume_base
3000,0.21719019243125331,0.20539750522971553,210,step-wise,train,cum_volume_base
3000,0.21933776707455613,0.20708522081787878,220,step-wise,train,cum_volume_base
3000,0.2143363938313631,0.20156242034922495,230,step-wise,train,cum_volume_base
3000,0.21585459919087163,0.2025446629667825,240,step-wise,train,cum_volume_base
3000,0.21446982978177723,0.20057017082935405,250,step-wise,train,cum_volume_base
3000,0.21636939065471017,0.20192896019622614,260,step-wise,train,cum_volume_base
3000,0.22264146834833953,0.2076538209963604,270,step-wise,train,cum_volume_base
3000,0.22246741692713484,0.20688113866033908,280,step-wise,train,cum_volume_base
3000,0.2203340764840421,0.2039149962395629,290,step-wise,train,cum_volume_base
3000,0.2246387460609851,0.20765650571041938,300,step-wise,train,cum_volume_base
3000,0.03860094133371554,0.01787677881926575,10,step-wise,test,cum_volume_500
3000,0.03560997145624354,0.013567813076146452,20,step-wise,test,cum_volume_500
3000,0.029226751379745196,0.005433358082630435,30,step-wise,test,cum_volume_500
3000,0.03800573208547438,0.01289760687331296,40,step-wise,test,cum_volume_500
3000,0.04067010419148807,0.013958329886603416,50,step-wise,test,cum_volume_500
3000,0.0387322995550047,0.010252001845551417,60,step-wise,test,cum_volume_500
3000,0.05413273904241853,0.024530335942404856,70,step-wise,test,cum_volume_500
3000,0.055190983704784216,0.024003908655430096,80,step-wise,test,cum_volume_500
3000,0.0704523603398484,0.03831483134976186,90,step-wise,test,cum_volume_500
3000,0.08909137137385836,0.05578753751464758,100,step-wise,test,cum_volume_500
3000,0.11609010294833681,0.08223010917561144,110,step-wise,test,cum_volume_500
3000,0.12004858451841612,0.0843748784853789,120,step-wise,test,cum_volume_500
3000,0.14716041756213002,0.11084887492187674,130,step-wise,test,cum_volume_500
3000,0.17577565574419549,0.13888517543730697,140,step-wise,test,cum_volume_500
3000,0.20390629592321688,0.16642206322005,150,step-wise,test,cum_volume_500
3000,0.17498218846397684,0.1340238573948126,160,step-wise,test,cum_volume_500
3000,-0.016945433237306195,-0.06967593718294425,170,step-wise,test,cum_volume_500
3000,0.19421418497782775,0.15042001359716137,180,step-wise,test,cum_volume_500
3000,0.1620302768951307,0.11373960093379296,190,step-wise,test,cum_volume_500
3000,0.14409363801814853,0.0922685108341498,200,step-wise,test,cum_volume_500
3000,0.1364758816182295,0.0818553801543224,210,step-wise,test,cum_volume_500
3000,0.135448976998124,0.07835598491309434,220,step-wise,test,cum_volume_500
3000,0.20420738517343234,0.14967249013361833,230,step-wise,test,cum_volume_500
3000,0.1094213193044707,0.04555433720181266,240,step-wise,test,cum_volume_500
3000,0.10712361112486038,0.04020072486361319,250,step-wise,test,cum_volume_500
3000,0.10269712492439804,0.032507631312259574,260,step-wise,test,cum_volume_500
3000,0.017423134491382018,-0.0633004846264871,270,step-wise,test,cum_volume_500
3000,-0.05783916319476397,-0.1483051978075011,280,step-wise,test,cum_volume_500
3000,-0.601573964768608,-0.745994922107538,290,step-wise,test,cum_volume_500
3000,-0.1738511341226159,-0.28432697354590575,300,step-wise,test,cum_volume_500
3000,0.06744723568135494,0.05220937494792175,10,step-wise,test,cum_volume_3000
3000,0.055941794024748547,0.039590905786033546,20,step-wise,test,cum_volume_3000
3000,0.049301848261606905,0.03165146342371674,30,step-wise,test,cum_volume_3000
3000,0.0524526211569704,0.03372638898629989,40,step-wise,test,cum_volume_3000
3000,0.040048980648337264,0.01981823852468285,50,step-wise,test,cum_volume_3000
3000,0.05012821044140461,0.02883651546453512,60,step-wise,test,cum_volume_3000
3000,0.05559664048907844,0.033243898252133655,70,step-wise,test,cum_volume_3000
3000,0.03851699355656031,0.014524672431307417,80,step-wise,test,cum_volume_3000
3000,0.057167600028640166,0.03253456778542254,90,step-wise,test,cum_volume_3000
3000,0.05117442127760334,0.0249724194366018,100,step-wise,test,cum_volume_3000
3000,0.06359067470502797,0.03650714372333208,110,step-wise,test,cum_volume_3000
3000,0.06325324038022621,0.03459559572646642,120,step-wise,test,cum_volume_3000
3000,0.06691479943725968,0.03694790123755356,130,step-wise,test,cum_volume_3000
3000,0.05782236996297703,0.026031867581920044,140,step-wise,test,cum_volume_3000
3000,0.060079809290958575,0.026734525363365135,150,step-wise,test,cum_volume_3000
3000,-0.03988594441848705,-0.07876018533132771,160,step-wise,test,cum_volume_3000
3000,-0.09462800447595683,-0.1373451948945308,170,step-wise,test,cum_volume_3000
3000,0.030028174661049477,-0.009624296141744315,180,step-wise,test,cum_volume_3000
3000,-0.0021200284568710036,-0.045527548695684004,190,step-wise,test,cum_volume_3000
3000,-0.03704722425494291,-0.08420958746668716,200,step-wise,test,cum_volume_3000
3000,0.005549220414616141,-0.04166505992178193,210,step-wise,test,cum_volume_3000
3000,0.016520503659158425,-0.03219674693357668,220,step-wise,test,cum_volume_3000
3000,-0.08759440918553194,-0.14346431862607636,230,step-wise,test,cum_volume_3000
3000,0.04072689868133152,-0.010812673727373868,240,step-wise,test,cum_volume_3000
3000,0.039889858659751545,-0.013974962258078016,250,step-wise,test,cum_volume_3000
3000,0.022267668289642772,-0.034947788937573575,260,step-wise,test,cum_volume_3000
3000,-0.05870857621835324,-0.12367169493183117,270,step-wise,test,cum_volume_3000
3000,-0.07691357830244192,-0.1457127202862166,280,step-wise,test,cum_volume_3000
3000,-0.11826837419806105,-0.19349868634296524,290,step-wise,test,cum_volume_3000
3000,-0.17715646990547326,-0.25970915359379065,300,step-wise,test,cum_volume_3000
3000,0.04553557729787179,0.02496091643895426,10,step-wise,test,cum_volume_base
3000,0.0388200372343616,0.016851316618070933,20,step-wise,test,cum_volume_base
3000,0.04102848685848026,0.017524315203974062,30,step-wise,test,cum_volume_base
3000,0.04371003507285347,0.018750732919422686,40,step-wise,test,cum_volume_base
3000,0.052883778733703715,0.02651217129201431,50,step-wise,test,cum_volume_base
3000,0.0464965906850634,0.018246304811755952,60,step-wise,test,cum_volume_base
3000,0.057522000216762015,0.028025669374067586,70,step-wise,test,cum_volume_base
3000,0.04837906643783783,0.016967152447889933,80,step-wise,test,cum_volume_base
3000,0.06544068201264137,0.03312985006210558,90,step-wise,test,cum_volume_base
3000,0.08283115196743221,0.049298511254939184,100,step-wise,test,cum_volume_base
3000,0.1141931582808567,0.08025982154056581,110,step-wise,test,cum_volume_base
3000,0.1082196320157008,0.07206637385417514,120,step-wise,test,cum_volume_base
3000,0.14209428186485557,0.10556701766920258,130,step-wise,test,cum_volume_base
3000,0.14685098939987934,0.10866667843069237,140,step-wise,test,cum_volume_base
3000,0.16815870138576994,0.12899128598016718,150,step-wise,test,cum_volume_base
3000,0.18777968151880192,0.14745668698427436,160,step-wise,test,cum_volume_base
3000,0.05631123623689516,0.007379226263993455,170,step-wise,test,cum_volume_base
3000,0.1753769022236949,0.13056033573511341,180,step-wise,test,cum_volume_base
3000,0.1602653381744837,0.11187192339357269,190,step-wise,test,cum_volume_base
3000,0.0877121428375085,0.03247101357273865,200,step-wise,test,cum_volume_base
3000,0.05002386179365692,-0.010064990321804412,210,step-wise,test,cum_volume_base
3000,0.07724656678324815,0.016310019306670108,220,step-wise,test,cum_volume_base
3000,0.13382516451881274,0.07446937865588418,230,step-wise,test,cum_volume_base
3000,0.07863375072097471,0.012557587221265432,240,step-wise,test,cum_volume_base
3000,0.020917034466065142,-0.05246888659076756,250,step-wise,test,cum_volume_base
3000,0.053086798861127125,-0.02098457159443636,260,step-wise,test,cum_volume_base
3000,0.010086838991050428,-0.07122475335578864,270,step-wise,test,cum_volume_base
3000,-0.07870218384911679,-0.17095735533083883,280,step-wise,test,cum_volume_base
3000,-0.47908134665421065,-0.6124648409793668,290,step-wise,test,cum_volume_base
3000,-0.41988625847855066,-0.5535267601712139,300,step-wise,test,cum_volume_base
500,0.09603093688365241,0.08113151985527974,10,all_features,train,cum_volume_500
500,0.09491564228213967,0.07918806966147351,20,all_features,train,cum_volume_500
500,0.09452401717423546,0.07781047849645548,30,all_features,train,cum_volume_500
500,0.08505803079976064,0.06726915535799197,40,all_features,train,cum_volume_500
500,0.07196339260229848,0.05306610597558396,50,all_features,train,cum_volume_500
500,0.08802293985297953,0.06874226733453148,60,all_features,train,cum_volume_500
500,0.07482666174981194,0.05448887715194697,70,all_features,train,cum_volume_500
500,0.07478370712455033,0.05360245828422561,80,all_features,train,cum_volume_500
500,0.09379491446625585,0.07232812733009271,90,all_features,train,cum_volume_500
500,0.11527552515251527,0.09343047639084887,100,all_features,train,cum_volume_500
500,0.11121143863528227,0.08845254945942076,110,all_features,train,cum_volume_500
500,0.12327661006675347,0.10002136555899428,120,all_features,train,cum_volume_500
500,0.20080248327841269,0.17889528826855527,130,all_features,train,cum_volume_500
500,0.2380032262999973,0.2163350715976275,140,all_features,train,cum_volume_500
500,0.24853624859284035,0.22627530884329844,150,all_features,train,cum_volume_500
500,0.2602271902248229,0.2376501521534669,160,all_features,train,cum_volume_500
500,0.2643559750969544,0.24128810101070433,170,all_features,train,cum_volume_500
500,0.2615878786120038,0.23780834610672122,180,all_features,train,cum_volume_500
500,0.2617786077641554,0.23736114228866914,190,all_features,train,cum_volume_500
500,0.26449529926841236,0.23926156129012127,200,all_features,train,cum_volume_500
500,0.268673619291344,0.24270057627118452,210,all_features,train,cum_volume_500
500,0.2716545309716835,0.2450309368035466,220,all_features,train,cum_volume_500
500,0.2712244455576166,0.2438219627585297,230,all_features,train,cum_volume_500
500,0.2759165815755276,0.24772129882061328,240,all_features,train,cum_volume_500
500,0.26948498957014405,0.24028100010394954,250,all_features,train,cum_volume_500
500,0.2724294821104142,0.24235862502331354,260,all_features,train,cum_volume_500
500,0.26993113124445134,0.23915112161973218,270,all_features,train,cum_volume_500
500,0.2637753146494214,0.23202198815149658,280,all_features,train,cum_volume_500
500,0.2621823976641673,0.22955625622025852,290,all_features,train,cum_volume_500
500,0.2667693245756516,0.2334189474332753,300,all_features,train,cum_volume_500
500,0.06294575371784597,0.04750101688292574,10,all_features,train,cum_volume_3000
500,0.09520990587330183,0.07948744664561407,20,all_features,train,cum_volume_3000
500,0.10414997924362972,0.08761411378945014,30,all_features,train,cum_volume_3000
500,0.10212589681131705,0.0846688402969191,40,all_features,train,cum_volume_3000
500,0.10848563797900068,0.09033203013121012,50,all_features,train,cum_volume_3000
500,0.11428023916913259,0.09555466745287955,60,all_features,train,cum_volume_3000
500,0.12123975680169452,0.10192228382119724,70,all_features,train,cum_volume_3000
500,0.12465650801334857,0.10461701249351163,80,all_features,train,cum_volume_3000
500,0.13471012739809102,0.11421256696420487,90,all_features,train,cum_volume_3000
500,0.14280187867043356,0.12163649295859233,100,all_features,train,cum_volume_3000
500,0.14302726267208285,0.1210830754681081,110,all_features,train,cum_volume_3000
500,0.1505131650031934,0.1279803416032927,120,all_features,train,cum_volume_3000
500,0.14720779144368737,0.1238313869502973,130,all_features,train,cum_volume_3000
500,0.14508048837968018,0.12076998094023975,140,all_features,train,cum_volume_3000
500,0.1412454423268047,0.11580626365398299,150,all_features,train,cum_volume_3000
500,0.13811727485468936,0.11181360889599354,160,all_features,train,cum_volume_3000
500,0.13429619835659806,0.10715001610494423,170,all_features,train,cum_volume_3000
500,0.13496030184694435,0.1071028515150951,180,all_features,train,cum_volume_3000
500,0.13291874555815814,0.10423911977427872,190,all_features,train,cum_volume_3000
500,0.13512287541279402,0.10545052789215688,200,all_features,train,cum_volume_3000
500,0.12701178094524584,0.09600761340318317,210,all_features,train,cum_volume_3000
500,0.12955533506360842,0.09773751441319205,220,all_features,train,cum_volume_3000
500,0.12649910678134138,0.09365484759138291,230,all_features,train,cum_volume_3000
500,0.13330240722250464,0.0995537749262035,240,all_features,train,cum_volume_3000
500,0.14193554610799736,0.10763276542469,250,all_features,train,cum_volume_3000
500,0.14714156929780675,0.11189256546216357,260,all_features,train,cum_volume_3000
500,0.14449574131174203,0.10842745132644274,270,all_features,train,cum_volume_3000
500,0.1462506006460746,0.10942849831422166,280,all_features,train,cum_volume_3000
500,0.1512141110074668,0.11368094035804391,290,all_features,train,cum_volume_3000
500,0.15464908179390185,0.11619898313397126,300,all_features,train,cum_volume_3000
500,0.09492543414401425,0.08000779624300254,10,all_features,train,cum_volume_base
500,0.09775766215858168,0.08207947507155666,20,all_features,train,cum_volume_base
500,0.09322673178876464,0.0764892469927605,30,all_features,train,cum_volume_base
500,0.0839846334737299,0.0661748859940016,40,all_features,train,cum_volume_base
500,0.07241406430900872,0.053525948249680246,50,all_features,train,cum_volume_base
500,0.08316652114138931,0.0637831715534446,60,all_features,train,cum_volume_base
500,0.07763236276821076,0.05735625583347168,70,all_features,train,cum_volume_base
500,0.079830873937872,0.05876516655416279,80,all_features,train,cum_volume_base
500,0.09615765135318269,0.07474683429555924,90,all_features,train,cum_volume_base
500,0.11285855118251482,0.0909538240512188,100,all_features,train,cum_volume_base
500,0.10857831582629462,0.08575200009636319,110,all_features,train,cum_volume_base
500,0.11923641957353157,0.09587401164617089,120,all_features,train,cum_volume_base
500,0.18830126674037992,0.16605139307253272,130,all_features,train,cum_volume_base
500,0.2213595005630959,0.1992180645601507,140,all_features,train,cum_volume_base
500,0.23395472526423217,0.21126183093586173,150,all_features,train,cum_volume_base
500,0.24424680072480384,0.2211820771377988,160,all_features,train,cum_volume_base
500,0.24756582774944183,0.2239714588512803,170,all_features,train,cum_volume_base
500,0.24612029420355858,0.2218426355409444,180,all_features,train,cum_volume_base
500,0.2457764426128528,0.22082969201526487,190,all_features,train,cum_volume_base
500,0.24983037214334117,0.224093511607712,200,all_features,train,cum_volume_base
500,0.25289879634570267,0.22636547867821485,210,all_features,train,cum_volume_base
500,0.2555262838264589,0.2283131453762512,220,all_features,train,cum_volume_base
500,0.25217878063259586,0.22406016719174454,230,all_features,train,cum_volume_base
500,0.2567627584131677,0.22782166820089184,240,all_features,train,cum_volume_base
500,0.24915339144446938,0.2191366127911926,250,all_features,train,cum_volume_base
500,0.2544426479983734,0.2236284532046998,260,all_features,train,cum_volume_base
500,0.25039595076242,0.21879235131537467,270,all_features,train,cum_volume_base
500,0.24525850217088419,0.2127065342191309,280,all_features,train,cum_volume_base
500,0.24411366476099294,0.21068852269741373,290,all_features,train,cum_volume_base
500,0.24887298218478343,0.2147085649645442,300,all_features,train,cum_volume_base
500,0.06418112943913246,-0.0008062706344664994,10,all_features,test,cum_volume_500
500,0.06293455243395467,-0.005870952457258305,20,all_features,test,cum_volume_500
500,0.06473980680583132,-0.008463341181200535,30,all_features,test,cum_volume_500
500,0.03933912117258433,-0.04011580001785457,40,all_features,test,cum_volume_500
500,0.03541250064552912,-0.04839549579642939,50,all_features,test,cum_volume_500
500,0.04500097685267281,-0.0413668856596832,60,all_features,test,cum_volume_500
500,0.04527870449914584,-0.04475154389947107,70,all_features,test,cum_volume_500
500,0.03573612819534564,-0.05924380978701125,80,all_features,test,cum_volume_500
500,-0.0013212853859838392,-0.10364608827214283,90,all_features,test,cum_volume_500
500,-0.12951419119190272,-0.25022563147195326,100,all_features,test,cum_volume_500
500,0.020518853331627618,-0.08836657550483973,110,all_features,test,cum_volume_500
500,0.052522019848554355,-0.056915601133277094,120,all_features,test,cum_volume_500
500,-0.29416131174459625,-0.44907086505590305,130,all_features,test,cum_volume_500
500,0.1880796856328895,0.0868908037236353,140,all_features,test,cum_volume_500
500,-0.08786228461271539,-0.22968494416994018,150,all_features,test,cum_volume_500
500,0.20072173053265852,0.09305351440367657,160,all_features,test,cum_volume_500
500,0.1699067584676515,0.054692324439235065,170,all_features,test,cum_volume_500
500,-3.7185431688292967,-4.392694973508955,180,all_features,test,cum_volume_500
500,-0.03644263093134401,-0.1891003640976747,190,all_features,test,cum_volume_500
500,0.10460336631477125,-0.03273486763268398,200,all_features,test,cum_volume_500
500,-0.11225968883058371,-0.2896942590490738,210,all_features,test,cum_volume_500
500,-0.00593561922559902,-0.17161913298040363,220,all_features,test,cum_volume_500
500,0.022941487848781406,-0.14319801624170925,230,all_features,test,cum_volume_500
500,-0.14361161036397535,-0.3458654969318075,240,all_features,test,cum_volume_500
500,-2.225109416116523,-2.81351062372106,250,all_features,test,cum_volume_500
500,-0.8629514413362003,-1.215537618872676,260,all_features,test,cum_volume_500
500,-0.24703018937671856,-0.48854376654541143,270,all_features,test,cum_volume_500
500,0.18351739094642466,0.02116191633744442,280,all_features,test,cum_volume_500
500,-0.04401480314906436,-0.25774663903530176,290,all_features,test,cum_volume_500
500,-1.8834105949225237,-2.4944743260762268,300,all_features,test,cum_volume_500
500,0.03313245306356789,-0.03401126669971064,10,all_features,test,cum_volume_3000
500,0.06830263450312339,-0.00010871051587795222,20,all_features,test,cum_volume_3000
500,0.07451699089337069,0.00207858902102922,30,all_features,test,cum_volume_3000
500,0.07278634982068907,-0.0039042010348860233,40,all_features,test,cum_volume_3000
500,0.06643344533087306,-0.014679816347188335,50,all_features,test,cum_volume_3000
500,0.0712663441217161,-0.012727650460629004,60,all_features,test,cum_volume_3000
500,0.0674130738923531,-0.020529327187578716,70,all_features,test,cum_volume_3000
500,0.08811333402313945,-0.0017082215349638386,80,all_features,test,cum_volume_3000
500,-0.07195888883011244,-0.18150213294413867,90,all_features,test,cum_volume_3000
500,-0.08946730974108615,-0.2058989306294464,100,all_features,test,cum_volume_3000
500,-0.2086298159459175,-0.3429745289291989,110,all_features,test,cum_volume_3000
500,-0.1275894302860318,-0.2578117356690851,120,all_features,test,cum_volume_3000
500,-0.24465633540413653,-0.39365432186428045,130,all_features,test,cum_volume_3000
500,-0.3579781648653156,-0.5272217343737526,140,all_features,test,cum_volume_3000
500,-0.30288504295532104,-0.4726074684720009,150,all_features,test,cum_volume_3000
500,0.02069699133984946,-0.11121279264251363,160,all_features,test,cum_volume_3000
500,-0.28637614387491517,-0.46486345807949386,170,all_features,test,cum_volume_3000
500,-0.6730724666966298,-0.9125237820637097,180,all_features,test,cum_volume_3000
500,-0.028238725821688404,-0.17967113876591173,190,all_features,test,cum_volume_3000
500,0.044124047782815576,-0.10250670681310456,200,all_features,test,cum_volume_3000
500,0.03501640545107439,-0.11886039819617697,210,all_features,test,cum_volume_3000
500,-0.4228653392309134,-0.6572196303983582,220,all_features,test,cum_volume_3000
500,-0.4009325372217418,-0.6391477864659248,230,all_features,test,cum_volume_3000
500,-0.38317532533952614,-0.6280068108422772,240,all_features,test,cum_volume_3000
500,-1.2951431083924874,-1.7128736038325563,250,all_features,test,cum_volume_3000
500,-1.1126330842386436,-1.5124779292635322,260,all_features,test,cum_volume_3000
500,-0.43280669018238704,-0.7102945021412426,270,all_features,test,cum_volume_3000
500,-0.5034790071027089,-0.8025451160933196,280,all_features,test,cum_volume_3000
500,-0.06345485953437643,-0.28114864745366297,290,all_features,test,cum_volume_3000
500,-1.7567850048768316,-2.340444263477317,300,all_features,test,cum_volume_3000
500,0.06321379226907435,-0.0018407712744647586,10,all_features,test,cum_volume_base
500,0.06225184467189273,-0.006603789110940217,20,all_features,test,cum_volume_base
500,0.06645297907591016,-0.006615932940642622,30,all_features,test,cum_volume_base
500,0.04551716608868563,-0.03342672181266171,40,all_features,test,cum_volume_base
500,0.0401744152620999,-0.04322006392015125,50,all_features,test,cum_volume_base
500,0.05580004884944887,-0.029591540966650887,60,all_features,test,cum_volume_base
500,0.04537760178491881,-0.0446431370208904,70,all_features,test,cum_volume_base
500,0.04375701778868983,-0.050432901318540634,80,all_features,test,cum_volume_base
500,-0.04539198555749,-0.15222036364365693,90,all_features,test,cum_volume_base
500,-0.22153175066497016,-0.352077128598631,100,all_features,test,cum_volume_base
500,0.015807971514459895,-0.09360110139480815,110,all_features,test,cum_volume_base
500,0.06458520891291449,-0.04346072240617038,120,all_features,test,cum_volume_base
500,-0.37554371011775817,-0.5401922554407594,130,all_features,test,cum_volume_base
500,0.15959990425946344,0.05486161339565765,140,all_features,test,cum_volume_base
500,-0.10480898388061315,-0.24885150507968978,150,all_features,test,cum_volume_base
500,0.16323041682228132,0.050516095047563915,160,all_features,test,cum_volume_base
