,binance-count-01,binance-btc-01,binance-midprice-01,binance-count-12,binance-btc-12,binance-midprice-12,binance-count-23,binance-btc-23,binance-midprice-23
679091780,2937,9.709368892652263,0.06915663317780046,1328.0,3.107926564443454,0.06911550090139008,5428.0,18.49747209802659,0.06937329419940953
2280546717,278,0.9047338120857487,0.06921902181571815,2937.0,9.709368892652263,0.06915663317780046,1328.0,3.107926564443454,0.06911550090139008
627515022,444,1.7581149011341268,0.06920457721212424,278.0,0.9047338120857487,0.06921902181571815,2937.0,9.709368892652263,0.06915663317780046
3619589262,1761,5.854002471695439,0.06924541990120317,444.0,1.7581149011341268,0.06920457721212424,278.0,0.9047338120857487,0.06921902181571815
1435385577,2226,7.164272035555703,0.06911930229818777,1761.0,5.854002471695439,0.06924541990120317,444.0,1.7581149011341268,0.06920457721212424
1470363031,12600,37.81162475992869,0.06893648641044901,2226.0,7.164272035555703,0.06911930229818777,1761.0,5.854002471695439,0.06924541990120317
2470620495,11679,42.67550819995923,0.0682984138529488,12600.0,37.81162475992869,0.06893648641044901,2226.0,7.164272035555703,0.06911930229818777
516376674,7458,25.698639318518357,0.06814697681384625,11679.0,42.67550819995923,0.0682984138529488,12600.0,37.81162475992869,0.06893648641044901
955718507,4872,17.292990277496937,0.06805524757517237,7458.0,25.698639318518357,0.06814697681384625,11679.0,42.67550819995923,0.0682984138529488
2153545023,3003,11.181947242619666,0.06806023546086888,4872.0,17.292990277496937,0.06805524757517237,7458.0,25.698639318518357,0.06814697681384625
3335506710,6468,21.820655966836096,0.06841630033502992,3003.0,11.181947242619666,0.06806023546086888,4872.0,17.292990277496937,0.06805524757517237
3935263948,1298,4.694169750302372,0.068369861202514,6468.0,21.820655966836096,0.06841630033502992,3003.0,11.181947242619666,0.06806023546086888
494200184,66,0.2598380987967794,0.0682573921875,1298.0,4.694169750302372,0.068369861202514,6468.0,21.820655966836096,0.06841630033502992
3373840527,436,2.0395286768614667,0.06814116999097203,66.0,0.2598380987967794,0.0682573921875,1298.0,4.694169750302372,0.068369861202514
1281621666,898,2.672085648502997,0.06813116268076749,436.0,2.0395286768614667,0.06814116999097203,66.0,0.2598380987967794,0.0682573921875
588804601,4516,12.679276009957134,0.06809530675510501,898.0,2.672085648502997,0.06813116268076749,436.0,2.0395286768614667,0.06814116999097203
3740754011,233,0.4271933776854292,0.06790523985702132,4516.0,12.679276009957134,0.06809530675510501,898.0,2.672085648502997,0.06813116268076749
4269669571,221,0.7345707061669684,0.0679824320711188,233.0,0.4271933776854292,0.06790523985702132,4516.0,12.679276009957134,0.06809530675510501
441326664,2056,3.986531615988743,0.06841407974111628,221.0,0.7345707061669684,0.0679824320711188,233.0,0.4271933776854292,0.06790523985702132
1234838837,3582,9.88178167390843,0.06779106133008639,2056.0,3.986531615988743,0.06841407974111628,221.0,0.7345707061669684,0.0679824320711188
1785718181,257,0.7918057343547578,0.06777771309791934,3582.0,9.88178167390843,0.06779106133008639,2056.0,3.986531615988743,0.06841407974111628
3788450746,37,0.08906649936285,0.0678476626984127,257.0,0.7918057343547578,0.06777771309791934,3582.0,9.88178167390843,0.06779106133008639
703666591,200,0.4634392482357291,0.06790659842463301,37.0,0.08906649936285,0.0678476626984127,257.0,0.7918057343547578,0.06777771309791934
430646060,1297,5.046509080190331,0.0682287449279024,200.0,0.4634392482357291,0.06790659842463301,37.0,0.08906649936285,0.0678476626984127
2717902214,2630,9.460921843122154,0.0682120325223331,1297.0,5.046509080190331,0.0682287449279024,200.0,0.4634392482357291,0.06790659842463301
2217676324,1291,4.345198887750531,0.06810680820452142,2630.0,9.460921843122154,0.0682120325223331,1297.0,5.046509080190331,0.0682287449279024
1291224108,2719,7.776361069706898,0.06816022893698793,1291.0,4.345198887750531,0.06810680820452142,2630.0,9.460921843122154,0.0682120325223331
4170879062,2480,8.442976680938772,0.06827259028393028,2719.0,7.776361069706898,0.06816022893698793,1291.0,4.345198887750531,0.06810680820452142
3385826967,747,2.711160646576385,0.06829381966323719,2480.0,8.442976680938772,0.06827259028393028,2719.0,7.776361069706898,0.06816022893698793
2043041680,148,0.5255716980608789,0.06840304262966332,747.0,2.711160646576385,0.06829381966323719,2480.0,8.442976680938772,0.06827259028393028
1609958553,1377,5.104516681621192,0.06837117348628989,148.0,0.5255716980608789,0.06840304262966332,747.0,2.711160646576385,0.06829381966323719
520852704,2841,10.139998338668775,0.0684292205561738,1377.0,5.104516681621192,0.06837117348628989,148.0,0.5255716980608789,0.06840304262966332
2256605618,782,1.9539039060711667,0.06852298427705775,2841.0,10.139998338668775,0.0684292205561738,1377.0,5.104516681621192,0.06837117348628989
4011736485,2447,8.954229873547987,0.06873360507604977,782.0,1.9539039060711667,0.06852298427705775,2841.0,10.139998338668775,0.0684292205561738
4237455386,2303,8.805445694603234,0.06876110646791558,2447.0,8.954229873547987,0.06873360507604977,782.0,1.9539039060711667,0.06852298427705775
2237138739,493,2.9430579509041968,0.06874730735097163,2303.0,8.805445694603234,0.06876110646791558,2447.0,8.954229873547987,0.06873360507604977
309159574,1928,7.486877418922688,0.06864730160710752,493.0,2.9430579509041968,0.06874730735097163,2303.0,8.805445694603234,0.06876110646791558
2680676892,2215,8.442556874852315,0.06858568855001622,1928.0,7.486877418922688,0.06864730160710752,493.0,2.9430579509041968,0.06874730735097163
61314416,488,1.7400389354224068,0.0686080238027808,2215.0,8.442556874852315,0.06858568855001622,1928.0,7.486877418922688,0.06864730160710752
846286681,2043,8.37266966215138,0.06876932209970736,488.0,1.7400389354224068,0.0686080238027808,2215.0,8.442556874852315,0.06858568855001622
425467034,109,0.3698237300753894,0.06895806917670683,2043.0,8.37266966215138,0.06876932209970736,488.0,1.7400389354224068,0.0686080238027808
4284745532,1228,4.937910467753431,0.06887754775137023,109.0,0.3698237300753894,0.06895806917670683,2043.0,8.37266966215138,0.06876932209970736
1254303877,1602,6.384376035751832,0.06874273479909418,1228.0,4.937910467753431,0.06887754775137023,109.0,0.3698237300753894,0.06895806917670683
144686728,6827,27.146745592735943,0.06883857184506692,1602.0,6.384376035751832,0.06874273479909418,1228.0,4.937910467753431,0.06887754775137023
4005921277,1841,6.511513673541591,0.06903602654101391,6827.0,27.146745592735943,0.06883857184506692,1602.0,6.384376035751832,0.06874273479909418
2762960250,2276,8.063033059312003,0.0689422171174239,1841.0,6.511513673541591,0.06903602654101391,6827.0,27.146745592735943,0.06883857184506692
3625644808,2278,10.111572011232749,0.06902733430174468,2276.0,8.063033059312003,0.0689422171174239,1841.0,6.511513673541591,0.06903602654101391
4156719351,1013,2.2535269853249154,0.06916196294861224,2278.0,10.111572011232749,0.06902733430174468,2276.0,8.063033059312003,0.0689422171174239
1466510712,2167,7.43544609577388,0.0686783168073751,1013.0,2.2535269853249154,0.06916196294861224,2278.0,10.111572011232749,0.06902733430174468
419706961,639,2.2673113146301156,0.06861066436882299,2167.0,7.43544609577388,0.0686783168073751,1013.0,2.2535269853249154,0.06916196294861224
585511467,10401,36.68669787197971,0.06846500589933024,639.0,2.2673113146301156,0.06861066436882299,2167.0,7.43544609577388,0.0686783168073751
680982264,1232,4.846864429847053,0.0682354598679913,10401.0,36.68669787197971,0.06846500589933024,639.0,2.2673113146301156,0.06861066436882299
1913863043,1637,6.248910853968342,0.06817091357305079,1232.0,4.846864429847053,0.0682354598679913,10401.0,36.68669787197971,0.06846500589933024
2792959586,714,1.5710133422189192,0.06804567696794436,1637.0,6.248910853968342,0.06817091357305079,1232.0,4.846864429847053,0.0682354598679913
2702502523,918,3.488696612802025,0.06813325733689757,714.0,1.5710133422189192,0.06804567696794436,1637.0,6.248910853968342,0.06817091357305079
3256216422,334,1.3357725311463977,0.06812584483471334,918.0,3.488696612802025,0.06813325733689757,714.0,1.5710133422189192,0.06804567696794436
783539658,6656,21.55143617508391,0.06821746946848214,334.0,1.3357725311463977,0.06812584483471334,918.0,3.488696612802025,0.06813325733689757
2164117751,3705,17.344025873177607,0.0683830022337633,6656.0,21.55143617508391,0.06821746946848214,334.0,1.3357725311463977,0.06812584483471334
2781512568,689,3.1923186132625974,0.06832908816586922,3705.0,17.344025873177607,0.0683830022337633,6656.0,21.55143617508391,0.06821746946848214
1298877562,1693,7.494118833442893,0.0682276915182538,689.0,3.1923186132625974,0.06832908816586922,3705.0,17.344025873177607,0.0683830022337633
2209471763,16470,56.90212607708459,0.06815267302151226,1693.0,7.494118833442893,0.0682276915182538,689.0,3.1923186132625974,0.06832908816586922
1269798771,658,2.158484224942327,0.06798300289026042,16470.0,56.90212607708459,0.06815267302151226,1693.0,7.494118833442893,0.0682276915182538
1362129500,171,0.6221330157373595,0.06797623065883363,658.0,2.158484224942327,0.06798300289026042,16470.0,56.90212607708459,0.06815267302151226
2085959580,1390,5.683521985301343,0.06798849159997551,171.0,0.6221330157373595,0.06797623065883363,658.0,2.158484224942327,0.06798300289026042
1481094665,927,3.2816546212144844,0.06789303051279516,1390.0,5.683521985301343,0.06798849159997551,171.0,0.6221330157373595,0.06797623065883363
2445012507,1677,6.50597448959371,0.06784048319774527,927.0,3.2816546212144844,0.06789303051279516,1390.0,5.683521985301343,0.06798849159997551
2142605111,6888,19.617533550434075,0.06776418887175384,1677.0,6.50597448959371,0.06784048319774527,927.0,3.2816546212144844,0.06789303051279516
1370728116,2177,6.1240978608759855,0.06795568709916865,6888.0,19.617533550434075,0.06776418887175384,1677.0,6.50597448959371,0.06784048319774527
649369122,3844,14.317514831176872,0.06805354328130739,2177.0,6.1240978608759855,0.06795568709916865,6888.0,19.617533550434075,0.06776418887175384
663831608,2056,8.752936397563058,0.06801910619289525,3844.0,14.317514831176872,0.06805354328130739,2177.0,6.1240978608759855,0.06795568709916865
4121917329,5048,20.752931697440996,0.06790377026309784,2056.0,8.752936397563058,0.06801910619289525,3844.0,14.317514831176872,0.06805354328130739
3156550589,3228,12.615719484551324,0.06787812003190542,5048.0,20.752931697440996,0.06790377026309784,2056.0,8.752936397563058,0.06801910619289525
1459632337,2421,6.642597143740071,0.0675543360197664,3228.0,12.615719484551324,0.06787812003190542,5048.0,20.752931697440996,0.06790377026309784
3021166903,1103,3.0674019803695844,0.06755773837290535,2421.0,6.642597143740071,0.0675543360197664,3228.0,12.615719484551324,0.06787812003190542
3298694549,2789,7.9476901144697125,0.06781749227363086,1103.0,3.0674019803695844,0.06755773837290535,2421.0,6.642597143740071,0.0675543360197664
888131605,3956,13.8557756113365,0.06793907809171487,2789.0,7.9476901144697125,0.06781749227363086,1103.0,3.0674019803695844,0.06755773837290535
1309825124,1422,4.559179039096692,0.06793714244987495,3956.0,13.8557756113365,0.06793907809171487,2789.0,7.9476901144697125,0.06781749227363086
2097277180,10098,44.11490418296623,0.06795923193159487,1422.0,4.559179039096692,0.06793714244987495,3956.0,13.8557756113365,0.06793907809171487
140516982,1682,6.640866093718213,0.06794872054295452,10098.0,44.11490418296623,0.06795923193159487,1422.0,4.559179039096692,0.06793714244987495
715091291,4158,16.496436443661334,0.06792245173711499,1682.0,6.640866093718213,0.06794872054295452,10098.0,44.11490418296623,0.06795923193159487
3695728385,77,0.3058717453966794,0.06793295299145298,4158.0,16.496436443661334,0.06792245173711499,1682.0,6.640866093718213,0.06794872054295452
2481399839,3143,10.982590968123771,0.06808546387787066,77.0,0.3058717453966794,0.06793295299145298,4158.0,16.496436443661334,0.06792245173711499
409796712,1250,4.534805236798045,0.06808815253049894,3143.0,10.982590968123771,0.06808546387787066,77.0,0.3058717453966794,0.06793295299145298
2506252377,293,0.9319470404269876,0.06804976593424036,1250.0,4.534805236798045,0.06808815253049894,3143.0,10.982590968123771,0.06808546387787066
2377857839,3592,12.416883706700583,0.06794222644229911,293.0,0.9319470404269876,0.06804976593424036,1250.0,4.534805236798045,0.06808815253049894
233506626,1813,6.087242270931129,0.06803882693076911,3592.0,12.416883706700583,0.06794222644229911,293.0,0.9319470404269876,0.06804976593424036
3873975421,935,3.5319277108073166,0.06799595174585422,1813.0,6.087242270931129,0.06803882693076911,3592.0,12.416883706700583,0.06794222644229911
3545510603,509,1.3261248829381478,0.06799047098154469,935.0,3.5319277108073166,0.06799595174585422,1813.0,6.087242270931129,0.06803882693076911
3533637896,2300,7.613668434226081,0.0677027323156769,509.0,1.3261248829381478,0.06799047098154469,935.0,3.5319277108073166,0.06799595174585422
2233974012,14854,60.22527526183493,0.06781970588951537,2300.0,7.613668434226081,0.0677027323156769,509.0,1.3261248829381478,0.06799047098154469
1589289665,1035,3.5161312966945073,0.06793116016313416,14854.0,60.22527526183493,0.06781970588951537,2300.0,7.613668434226081,0.0677027323156769
2341370528,1364,5.635010436527915,0.06797947517820528,1035.0,3.5161312966945073,0.06793116016313416,14854.0,60.22527526183493,0.06781970588951537
2783723494,113,0.6739206502728898,0.068224151517067,1364.0,5.635010436527915,0.06797947517820528,1035.0,3.5161312966945073,0.06793116016313416
1025967211,2244,8.14011396723269,0.0684625663872753,113.0,0.6739206502728898,0.068224151517067,1364.0,5.635010436527915,0.06797947517820528
782977492,4847,21.122201789731395,0.0682880284875389,2244.0,8.14011396723269,0.0684625663872753,113.0,0.6739206502728898,0.068224151517067
829727644,1884,7.637627187504128,0.06830019077607105,4847.0,21.122201789731395,0.0682880284875389,2244.0,8.14011396723269,0.0684625663872753
4197055994,712,2.164938624768356,0.06846477895086373,1884.0,7.637627187504128,0.06830019077607105,4847.0,21.122201789731395,0.0682880284875389
1503879328,1760,7.812329226226083,0.06825860907949481,712.0,2.164938624768356,0.06846477895086373,1884.0,7.637627187504128,0.06830019077607105
1779774595,1320,5.301466311224125,0.06823318517975373,1760.0,7.812329226226083,0.06825860907949481,712.0,2.164938624768356,0.06846477895086373
2858361018,4758,20.376846998281955,0.06823271924587394,1320.0,5.301466311224125,0.06823318517975373,1760.0,7.812329226226083,0.06825860907949481
2710950608,635,2.693767036472807,0.06823702417516815,4758.0,20.376846998281955,0.06823271924587394,1320.0,5.301466311224125,0.06823318517975373
2656635061,319,1.383951415475639,0.06854808232544846,635.0,2.693767036472807,0.06823702417516815,4758.0,20.376846998281955,0.06823271924587394
598040759,838,3.301621150591846,0.06860536990204336,319.0,1.383951415475639,0.06854808232544846,635.0,2.693767036472807,0.06823702417516815
3737187337,4485,15.881334962452902,0.06866710659911451,838.0,3.301621150591846,0.06860536990204336,319.0,1.383951415475639,0.06854808232544846
875005266,1983,7.92571006787633,0.06863513353627135,4485.0,15.881334962452902,0.06866710659911451,838.0,3.301621150591846,0.06860536990204336
1126217156,182,0.9238843142775897,0.06863214450477627,1983.0,7.92571006787633,0.06863513353627135,4485.0,15.881334962452902,0.06866710659911451
3023431081,353,1.0650816728938082,0.0686235759677774,182.0,0.9238843142775897,0.06863214450477627,1983.0,7.92571006787633,0.06863513353627135
2435090037,9,0.0175603175077298,0.06861602083333333,353.0,1.0650816728938082,0.0686235759677774,182.0,0.9238843142775897,0.06863214450477627
3689647689,417,1.6740053458054183,0.06864752272645432,9.0,0.0175603175077298,0.06861602083333333,353.0,1.0650816728938082,0.0686235759677774
3842758594,3838,16.285963630843785,0.06877982053577125,417.0,1.6740053458054183,0.06864752272645432,9.0,0.0175603175077298,0.06861602083333333
341217708,13244,52.561645725938625,0.06845861073946292,3838.0,16.285963630843785,0.06877982053577125,417.0,1.6740053458054183,0.06864752272645432
2369643717,7972,30.89492279988568,0.06828748259932119,13244.0,52.561645725938625,0.06845861073946292,3838.0,16.285963630843785,0.06877982053577125
3199041717,360,1.476408743082807,0.06830277043800538,7972.0,30.89492279988568,0.06828748259932119,13244.0,52.561645725938625,0.06845861073946292
539929915,1526,5.627456742751862,0.06831300351683506,360.0,1.476408743082807,0.06830277043800538,7972.0,30.89492279988568,0.06828748259932119
2578534482,2303,7.9232191982777165,0.06833567271749036,1526.0,5.627456742751862,0.06831300351683506,360.0,1.476408743082807,0.06830277043800538
2980391831,186,0.8559502504832197,0.06812183023689272,2303.0,7.9232191982777165,0.06833567271749036,1526.0,5.627456742751862,0.06831300351683506
1526728282,789,2.2424019408038234,0.06798110683201809,186.0,0.8559502504832197,0.06812183023689272,2303.0,7.9232191982777165,0.06833567271749036
3296774557,279,1.2728724365826078,0.0681156818922407,789.0,2.2424019408038234,0.06798110683201809,186.0,0.8559502504832197,0.06812183023689272
656369009,5723,19.401567201013062,0.06807807840634257,279.0,1.2728724365826078,0.0681156818922407,789.0,2.2424019408038234,0.06798110683201809
2187213504,3381,12.65489467662371,0.0685335476178059,5723.0,19.401567201013062,0.06807807840634257,279.0,1.2728724365826078,0.0681156818922407
2339086851,6369,23.184904426053325,0.06850527757142041,3381.0,12.65489467662371,0.0685335476178059,5723.0,19.401567201013062,0.06807807840634257
3630310219,1464,4.6999786687620535,0.06863254930952867,6369.0,23.184904426053325,0.06850527757142041,3381.0,12.65489467662371,0.0685335476178059
3927317855,837,3.4799484397514058,0.06854583660095559,1464.0,4.6999786687620535,0.06863254930952867,6369.0,23.184904426053325,0.06850527757142041
4223173244,1155,2.8317349572107156,0.06827027488230729,837.0,3.4799484397514058,0.06854583660095559,1464.0,4.6999786687620535,0.06863254930952867
1994168170,3794,14.015563224164021,0.06825361442528778,1155.0,2.8317349572107156,0.06827027488230729,837.0,3.4799484397514058,0.06854583660095559
2603765485,5022,21.188058107017437,0.06804346220910742,3794.0,14.015563224164021,0.06825361442528778,1155.0,2.8317349572107156,0.06827027488230729
3355415957,395,1.608090338074588,0.06807938149487643,5022.0,21.188058107017437,0.06804346220910742,3794.0,14.015563224164021,0.06825361442528778
3680725979,1384,5.497466158309932,0.068078117359529,395.0,1.608090338074588,0.06807938149487643,5022.0,21.188058107017437,0.06804346220910742
1082744963,242,1.0041187580133693,0.06811344104554864,1384.0,5.497466158309932,0.068078117359529,395.0,1.608090338074588,0.06807938149487643
951932024,7912,33.49599343730523,0.06804289284200749,242.0,1.0041187580133693,0.06811344104554864,1384.0,5.497466158309932,0.068078117359529
1626645062,6583,30.264636882939456,0.06802410251629788,7912.0,33.49599343730523,0.06804289284200749,242.0,1.0041187580133693,0.06811344104554864
2179146095,1393,5.529128380716353,0.0680179529369784,6583.0,30.264636882939456,0.06802410251629788,7912.0,33.49599343730523,0.06804289284200749
1704821904,5870,20.03198978778956,0.06761359991989636,1393.0,5.529128380716353,0.0680179529369784,6583.0,30.264636882939456,0.06802410251629788
3756906672,1273,5.822031180405476,0.06755179479786207,5870.0,20.03198978778956,0.06761359991989636,1393.0,5.529128380716353,0.0680179529369784
3583843427,1314,5.384715498377846,0.06753846626978201,1273.0,5.822031180405476,0.06755179479786207,5870.0,20.03198978778956,0.06761359991989636
1432929461,5441,22.457750073434493,0.06755143496897557,1314.0,5.384715498377846,0.06753846626978201,1273.0,5.822031180405476,0.06755179479786207
1245438967,2165,8.884799791912386,0.06767880434755949,5441.0,22.457750073434493,0.06755143496897557,1314.0,5.384715498377846,0.06753846626978201
3450076984,354,1.693702138666228,0.06771444848884933,2165.0,8.884799791912386,0.06767880434755949,5441.0,22.457750073434493,0.06755143496897557
3184069559,3517,14.03909165223203,0.06771701527692887,354.0,1.693702138666228,0.06771444848884933,2165.0,8.884799791912386,0.06767880434755949
2099706677,673,2.610255253155015,0.06779371692025017,3517.0,14.03909165223203,0.06771701527692887,354.0,1.693702138666228,0.06771444848884933
3516118073,257,0.9588836758273591,0.06776713548094931,673.0,2.610255253155015,0.06779371692025017,3517.0,14.03909165223203,0.06771701527692887
3558681282,3854,14.742376329225744,0.06775810711249941,257.0,0.9588836758273591,0.06776713548094931,673.0,2.610255253155015,0.06779371692025017
3254731053,287,1.1899626457559993,0.06765181610992099,3854.0,14.742376329225744,0.06775810711249941,257.0,0.9588836758273591,0.06776713548094931
163672840,394,1.8016681337433689,0.06766487133172086,287.0,1.1899626457559993,0.06765181610992099,3854.0,14.742376329225744,0.06775810711249941
2840391380,110,0.37949888299034923,0.06754568516714766,394.0,1.8016681337433689,0.06766487133172086,287.0,1.1899626457559993,0.06765181610992099
2921409229,685,2.2314122693253786,0.06749682020620155,110.0,0.37949888299034923,0.06754568516714766,394.0,1.8016681337433689,0.06766487133172086
2130979241,2582,10.385486496254924,0.06746347268889728,685.0,2.2314122693253786,0.06749682020620155,110.0,0.37949888299034923,0.06754568516714766
1397014131,2062,7.236016337470707,0.06749741772252459,2582.0,10.385486496254924,0.06746347268889728,685.0,2.2314122693253786,0.06749682020620155
1568181868,5775,24.339509217464364,0.06742993066595127,2062.0,7.236016337470707,0.06749741772252459,2582.0,10.385486496254924,0.06746347268889728
947111396,2025,8.174184939557643,0.06745522185814672,5775.0,24.339509217464364,0.06742993066595127,2062.0,7.236016337470707,0.06749741772252459
3948029007,3325,15.218828639459868,0.06742130378820606,2025.0,8.174184939557643,0.06745522185814672,5775.0,24.339509217464364,0.06742993066595127
4178924083,734,3.230624827022705,0.06758910446860898,3325.0,15.218828639459868,0.06742130378820606,2025.0,8.174184939557643,0.06745522185814672
1002183912,157,0.9080547643361788,0.06765692793526785,734.0,3.230624827022705,0.06758910446860898,3325.0,15.218828639459868,0.06742130378820606
2987929656,2851,11.713060422758113,0.06761978876550044,157.0,0.9080547643361788,0.06765692793526785,734.0,3.230624827022705,0.06758910446860898
981366495,208,0.7865094541919487,0.06761970842781556,2851.0,11.713060422758113,0.06761978876550044,157.0,0.9080547643361788,0.06765692793526785
1034045059,4906,20.475556832384672,0.06760792146688883,208.0,0.7865094541919487,0.06761970842781556,2851.0,11.713060422758113,0.06761978876550044
3163944034,980,3.8595402661395064,0.06759905548676917,4906.0,20.475556832384672,0.06760792146688883,208.0,0.7865094541919487,0.06761970842781556
1042715373,3448,14.599715334675176,0.06759880949299694,980.0,3.8595402661395064,0.06759905548676917,4906.0,20.475556832384672,0.06760792146688883
2688681806,2555,11.329668966226007,0.06753252219841144,3448.0,14.599715334675176,0.06759880949299694,980.0,3.8595402661395064,0.06759905548676917
180313665,1486,5.685870436757371,0.06749343184466627,2555.0,11.329668966226007,0.06753252219841144,3448.0,14.599715334675176,0.06759880949299694
3018357410,787,2.468384321578246,0.067441422668929,1486.0,5.685870436757371,0.06749343184466627,2555.0,11.329668966226007,0.06753252219841144
3694530882,4227,19.072673822086205,0.0674924601559872,787.0,2.468384321578246,0.067441422668929,1486.0,5.685870436757371,0.06749343184466627
1512979244,8071,36.51255261813339,0.06758134602373277,4227.0,19.072673822086205,0.0674924601559872,787.0,2.468384321578246,0.067441422668929
2701375889,3751,13.465503682096102,0.06734396969560259,8071.0,36.51255261813339,0.06758134602373277,4227.0,19.072673822086205,0.0674924601559872
1794265784,1073,4.410718685424774,0.06728421127269833,3751.0,13.465503682096102,0.06734396969560259,8071.0,36.51255261813339,0.06758134602373277
3270267221,333,1.1828162923353773,0.0673264646192329,1073.0,4.410718685424774,0.06728421127269833,3751.0,13.465503682096102,0.06734396969560259
3052102083,151,0.7268917959803295,0.06731844470184987,333.0,1.1828162923353773,0.0673264646192329,1073.0,4.410718685424774,0.06728421127269833
3730409130,1301,5.172852046325363,0.06727689504112627,151.0,0.7268917959803295,0.06731844470184987,333.0,1.1828162923353773,0.0673264646192329
2393673474,1139,3.1253497256484746,0.06726025288837997,1301.0,5.172852046325363,0.06727689504112627,151.0,0.7268917959803295,0.06731844470184987
80620330,181,0.2158579386596988,0.06725022862775216,1139.0,3.1253497256484746,0.06726025288837997,1301.0,5.172852046325363,0.06727689504112627
4244697973,3427,12.276179432875077,0.06718844143527239,181.0,0.2158579386596988,0.06725022862775216,1139.0,3.1253497256484746,0.06726025288837997
1663449664,17,0.04287051583643,0.06713007272727273,3427.0,12.276179432875077,0.06718844143527239,181.0,0.2158579386596988,0.06725022862775216
1682701913,2263,10.499967149851129,0.067173021446581,17.0,0.04287051583643,0.06713007272727273,3427.0,12.276179432875077,0.06718844143527239
1244248863,2038,8.094692264086966,0.06727597992261396,2263.0,10.499967149851129,0.067173021446581,17.0,0.04287051583643,0.06713007272727273
2273226732,204,0.7522655180317381,0.06733070582351497,2038.0,8.094692264086966,0.06727597992261396,2263.0,10.499967149851129,0.067173021446581
4220087560,9516,30.289280046151354,0.06689032185221912,204.0,0.7522655180317381,0.06733070582351497,2038.0,8.094692264086966,0.06727597992261396
2701959283,7630,32.44468550049736,0.06662466818272883,9516.0,30.289280046151354,0.06689032185221912,204.0,0.7522655180317381,0.06733070582351497
1311654577,1333,4.995738011806686,0.06670579850560827,7630.0,32.44468550049736,0.06662466818272883,9516.0,30.289280046151354,0.06689032185221912
4228530376,1426,6.180730035957341,0.06686168276248683,1333.0,4.995738011806686,0.06670579850560827,7630.0,32.44468550049736,0.06662466818272883
1776057231,834,2.0917521207169987,0.06696482529687926,1426.0,6.180730035957341,0.06686168276248683,1333.0,4.995738011806686,0.06670579850560827
569387345,577,2.5148959953450074,0.06701115137756804,834.0,2.0917521207169987,0.06696482529687926,1426.0,6.180730035957341,0.06686168276248683
2058849821,627,2.457702901686145,0.06689848442502375,577.0,2.5148959953450074,0.06701115137756804,834.0,2.0917521207169987,0.06696482529687926
2595655362,664,2.9837437013079855,0.06682786808380144,627.0,2.457702901686145,0.06689848442502375,577.0,2.5148959953450074,0.06701115137756804
2839709303,4144,16.15143921036587,0.06688970600870227,664.0,2.9837437013079855,0.06682786808380144,627.0,2.457702901686145,0.06689848442502375
3691186360,1181,4.491384489260757,0.06664936920960597,4144.0,16.15143921036587,0.06688970600870227,664.0,2.9837437013079855,0.06682786808380144
2150198253,5345,20.077124101867664,0.06650217780949423,1181.0,4.491384489260757,0.06664936920960597,4144.0,16.15143921036587,0.06688970600870227
4025942029,3387,14.254397242836893,0.06642437047253605,5345.0,20.077124101867664,0.06650217780949423,1181.0,4.491384489260757,0.06664936920960597
2366790516,4287,16.535292399206398,0.06651789594579982,3387.0,14.254397242836893,0.06642437047253605,5345.0,20.077124101867664,0.06650217780949423
2994431402,6373,21.74880403184219,0.06683369831671508,4287.0,16.535292399206398,0.06651789594579982,3387.0,14.254397242836893,0.06642437047253605
2916088517,3452,14.344611868577427,0.06694059130087458,6373.0,21.74880403184219,0.06683369831671508,4287.0,16.535292399206398,0.06651789594579982
1228771888,7683,31.601230784605416,0.06702960730096266,3452.0,14.344611868577427,0.06694059130087458,6373.0,21.74880403184219,0.06683369831671508
2819367242,1130,5.153900233620643,0.06709924729685084,7683.0,31.601230784605416,0.06702960730096266,3452.0,14.344611868577427,0.06694059130087458
430765917,1768,8.453099367860494,0.06705165224702819,1130.0,5.153900233620643,0.06709924729685084,7683.0,31.601230784605416,0.06702960730096266
3271110890,182,0.8823295564530795,0.06695218717098653,1768.0,8.453099367860494,0.06705165224702819,1130.0,5.153900233620643,0.06709924729685084
998458665,1228,5.196901743210228,0.06687186220204433,182.0,0.8823295564530795,0.06695218717098653,1768.0,8.453099367860494,0.06705165224702819
2279156697,5224,22.226681908857675,0.06662327929193372,1228.0,5.196901743210228,0.06687186220204433,182.0,0.8823295564530795,0.06695218717098653
2939351266,2324,11.378003136586823,0.06636588915072811,5224.0,22.226681908857675,0.06662327929193372,1228.0,5.196901743210228,0.06687186220204433
850845162,6054,26.211875356761784,0.06646539332769368,2324.0,11.378003136586823,0.06636588915072811,5224.0,22.226681908857675,0.06662327929193372
684622056,2229,11.740187872607125,0.06650610949328432,6054.0,26.211875356761784,0.06646539332769368,2324.0,11.378003136586823,0.06636588915072811
2543646588,5952,28.062195693864023,0.06655026571350392,2229.0,11.740187872607125,0.06650610949328432,6054.0,26.211875356761784,0.06646539332769368
1184875595,266,1.2984815175319386,0.06637659558886054,5952.0,28.062195693864023,0.06655026571350392,2229.0,11.740187872607125,0.06650610949328432
1678039971,1920,8.04526604354511,0.066369423791614,266.0,1.2984815175319386,0.06637659558886054,5952.0,28.062195693864023,0.06655026571350392
27948176,574,2.0247329556014977,0.06630393244538957,1920.0,8.04526604354511,0.066369423791614,266.0,1.2984815175319386,0.06637659558886054
