419779201,0.06533000,0.11220000,0.00733002,1687132800974,True,True
419779202,0.06533000,0.01210000,0.00079049,1687132813554,True,True
419779203,0.06534000,1.25030000,0.08169460,1687132834098,False,True
419779204,0.06534000,0.27490000,0.01796196,1687132834929,False,True
419779205,0.06534000,0.22920000,0.01497592,1687132834929,False,True
419779206,0.06534000,0.00340000,0.00022215,1687132834929,False,True
419779207,0.06534000,0.03160000,0.00206474,1687132834929,False,True
419779208,0.06534000,0.00180000,0.00011761,1687132834929,False,True
419779209,0.06534000,0.00190000,0.00012414,1687132834929,False,True
419779210,0.06534000,0.03760000,0.00245678,1687132834929,False,True
419779211,0.06534000,0.00200000,0.00013068,1687132834929,False,True
419779212,0.06534000,0.01690000,0.00110424,1687132834929,False,True
419779213,0.06534000,0.14450000,0.00944163,1687132834929,False,True
419779214,0.06534000,0.08000000,0.00522720,1687132834929,False,True
419779215,0.06534000,0.04300000,0.00280962,1687132836152,True,True
419779216,0.06534000,0.16870000,0.01102285,1687132838547,True,True
419779217,0.06534000,0.03120000,0.00203860,1687132845392,True,True
419779218,0.06534000,0.00520000,0.00033976,1687132848967,True,True
419779219,0.06535000,0.03500000,0.00228725,1687132874288,False,True
419779220,0.06535000,0.00530000,0.00034635,1687132874288,False,True
419779221,0.06535000,0.17990000,0.01175646,1687132874288,False,True
419779222,0.06535000,0.00340000,0.00022219,1687132874288,False,True
419779223,0.06535000,0.02750000,0.00179712,1687132874288,False,True
419779224,0.06535000,1.00000000,0.06535000,1687132874288,False,True
419779225,0.06535000,0.01690000,0.00110441,1687132874288,False,True
419779226,0.06535000,0.00600000,0.00039210,1687132874288,False,True
419779227,0.06535000,0.16180000,0.01057363,1687132874288,False,True
419779228,0.06535000,0.20640000,0.01348824,1687132874291,False,True
419779229,0.06535000,0.15000000,0.00980250,1687132874291,False,True
419779230,0.06535000,5.81430000,0.37996450,1687132874291,False,True
419779231,0.06535000,1.17690000,0.07691041,1687132874291,False,True
419779232,0.06535000,0.03050000,0.00199317,1687132874291,False,True
419779233,0.06535000,3.20840000,0.20966894,1687132874291,False,True
419779234,0.06536000,1.53000000,0.10000080,1687132874316,False,True
419779235,0.06536000,0.01580000,0.00103268,1687132874316,False,True
419779236,0.06536000,0.02230000,0.00145752,1687132874316,False,True
419779237,0.06536000,0.13730000,0.00897392,1687132874316,False,True
419779238,0.06536000,0.00920000,0.00060131,1687132874316,False,True
419779239,0.06536000,0.00170000,0.00011111,1687132874316,False,True
419779240,0.06536000,0.00470000,0.00030719,1687132874316,False,True
419779241,0.06536000,0.04260000,0.00278433,1687132874316,False,True
419779242,0.06536000,0.02310000,0.00150981,1687132874316,False,True
419779243,0.06536000,0.00300000,0.00019608,1687132874316,False,True
419779244,0.06536000,0.00200000,0.00013072,1687132874316,False,True
419779245,0.06536000,0.00220000,0.00014379,1687132874316,False,True
419779246,0.06536000,0.01530000,0.00100000,1687132874316,False,True
419779247,0.06536000,0.01690000,0.00110458,1687132874316,False,True
419779248,0.06536000,0.00600000,0.00039216,1687132874316,False,True
419779249,0.06536000,0.00600000,0.00039216,1687132874316,False,True
419779250,0.06536000,1.04380000,0.06822276,1687132874316,False,True
419779251,0.06536000,0.40000000,0.02614400,1687132874316,False,True
419779252,0.06536000,1.71810000,0.11229501,1687132874316,False,True
